year_quarter,sector,rating,next_rating,observed,recalculated
2010-10-01,industrie,A,AAA,0.0,0.03447194932828501
2010-10-01,industrie,A,B,0.0,0.00025825937611940704
2010-10-01,industrie,A,BB,0.0,0.0036490699042332816
2010-10-01,industrie,A,BBB,0.0,0.06773736777420537
2010-10-01,industrie,A,C,0.0,0.00014704991835997705
2010-10-01,industrie,A,D,0.0,1.879807825237193e-05
2010-10-01,industrie,AAA,A,0.0,0.10076135494012545
2010-10-01,industrie,AAA,AAA,1.0,0.8920841342668018
2010-10-01,industrie,AAA,B,0.0,0.0004616798209748685
2010-10-01,industrie,AAA,BB,0.0,0.001142539198150193
2010-10-01,industrie,AAA,BBB,0.0,0.005550291773947776
2010-10-01,industrie,AAA,C,0.0,0.0
2010-10-01,industrie,AAA,D,0.0,0.0
2010-10-01,industrie,B,A,0.0,0.0002575756237287452
2010-10-01,industrie,B,AAA,0.0,0.0007312570906875537
2010-10-01,industrie,B,B,0.8,0.8701609458241485
2010-10-01,industrie,B,BB,0.13333333333333333,0.07733451231845612
2010-10-01,industrie,B,BBB,0.06666666666666667,0.008830954176003325
2010-10-01,industrie,B,C,0.0,0.04217878907319401
2010-10-01,industrie,B,D,0.0,0.0005059658937818101
2010-10-01,industrie,BB,A,0.0,0.004608860041247054
2010-10-01,industrie,BB,AAA,0.0,0.0
2010-10-01,industrie,BB,B,0.0,0.062096657633784344
2010-10-01,industrie,BB,BB,1.0,0.8224385907972284
2010-10-01,industrie,BB,BBB,0.0,0.10877461596001314
2010-10-01,industrie,BB,C,0.0,0.0020112048794929636
2010-10-01,industrie,BB,D,0.0,7.007068823410532e-05
2010-10-01,industrie,BBB,A,0.375,0.11355134253741417
2010-10-01,industrie,BBB,AAA,0.0,0.00099432292282986
2010-10-01,industrie,BBB,B,0.0,0.002789293532297358
2010-10-01,industrie,BBB,BB,0.125,0.0488625100108246
2010-10-01,industrie,BBB,BBB,0.5,0.833765850401847
2010-10-01,industrie,BBB,C,0.0,3.6680594786999974e-05
2010-10-01,industrie,BBB,D,0.0,0.0
2010-10-01,industrie,C,A,0.0,0.0006482778087542052
2010-10-01,industrie,C,AAA,0.0,0.0
2010-10-01,industrie,C,B,0.0,0.22508393119210424
2010-10-01,industrie,C,BB,0.0,0.02349361753991097
2010-10-01,industrie,C,BBB,0.0,0.005317985060637076
2010-10-01,industrie,C,C,1.0,0.7401269177572668
2010-10-01,industrie,C,D,0.0,0.0053292706413267275
2011-01-01,industrie,A,A,1.0,0.8982941014470651
2011-01-01,industrie,A,AAA,0.0,0.05810356918143578
2011-01-01,industrie,A,B,0.0,0.00010664146385712872
2011-01-01,industrie,A,BB,0.0,0.0017339450639904611
2011-01-01,industrie,A,BBB,0.0,0.04169949274971346
2011-01-01,industrie,A,C,0.0,5.602835295149343e-05
2011-01-01,industrie,A,D,0.0,6.221740986608006e-06
2011-01-01,industrie,AAA,A,0.0,0.06504728326968072
2011-01-01,industrie,AAA,AAA,1.0,0.9314706712551226
2011-01-01,industrie,AAA,B,0.0,0.00018399221081130825
2011-01-01,industrie,AAA,BB,0.0,0.00051232272499223
2011-01-01,industrie,AAA,BBB,0.0,0.0027857305393930924
2011-01-01,industrie,AAA,C,0.0,0.0
2011-01-01,industrie,AAA,D,0.0,0.0
2011-01-01,industrie,B,A,0.0,0.0005268353042396923
2011-01-01,industrie,B,AAA,0.0,0.0016155085571657457
2011-01-01,industrie,B,B,0.7692307692307693,0.8437818508184719
2011-01-01,industrie,B,BB,0.07692307692307693,0.11303323765526052
2011-01-01,industrie,B,BBB,0.0,0.015898667240281217
2011-01-01,industrie,B,C,0.038461538461538464,0.02493163859579156
2011-01-01,industrie,B,D,0.11538461538461539,0.0002122618287893674
2011-01-01,industrie,BB,A,0.0,0.009188774067888872
2011-01-01,industrie,BB,AAA,0.0,0.0
2011-01-01,industrie,BB,B,0.0,0.03771974134203361
2011-01-01,industrie,BB,BB,1.0,0.7935204825133017
2011-01-01,industrie,BB,BBB,0.0,0.15864037694868172
2011-01-01,industrie,BB,C,0.0,0.0009054363463229186
2011-01-01,industrie,BB,D,0.0,2.5188781771257986e-05
2011-01-01,industrie,BBB,A,0.1875,0.16791786008891418
2011-01-01,industrie,BBB,AAA,0.0,0.002236118460362757
2011-01-01,industrie,BBB,B,0.0,0.001266175638759074
2011-01-01,industrie,BBB,BB,0.0625,0.028922556243831166
2011-01-01,industrie,BBB,BBB,0.75,0.799644759582924
2011-01-01,industrie,BBB,C,0.0,1.2529985208742116e-05
2011-01-01,industrie,BBB,D,0.0,0.0
2011-01-01,industrie,C,A,0.0,0.0012998229787877236
2011-01-01,industrie,C,AAA,0.0,0.0
2011-01-01,industrie,C,B,0.25,0.2784151626080389
2011-01-01,industrie,C,BB,0.0,0.035659845530531586
2011-01-01,industrie,C,BBB,0.0,0.009175088347035731
2011-01-01,industrie,C,C,0.5,0.6725506636936217
2011-01-01,industrie,C,D,0.25,0.002899416841984366
2011-04-01,industrie,A,A,1.0,0.8987206302205495
2011-04-01,industrie,A,AAA,0.0,0.0455943119258535
2011-04-01,industrie,A,B,0.0,0.00016387068508337278
2011-04-01,industrie,A,BB,0.0,0.0024913101157403804
2011-04-01,industrie,A,BBB,0.0,0.052929801272871044
2011-04-01,industrie,A,C,0.0,8.945401039919346e-05
2011-04-01,industrie,A,D,0.0,1.0621769503003884e-05
2011-04-01,industrie,AAA,A,0.0,0.08071633189399675
2011-04-01,industrie,AAA,AAA,1.0,0.9143392506275868
2011-04-01,industrie,AAA,B,0.0,0.0002874627215708389
2011-04-01,industrie,AAA,BB,0.0,0.0007569265884193868
2011-04-01,industrie,AAA,BBB,0.0,0.0039000281684262086
2011-04-01,industrie,AAA,C,0.0,0.0
2011-04-01,industrie,AAA,D,0.0,0.0
2011-04-01,industrie,B,A,0.0,0.00037709927090268103
2011-04-01,industrie,B,AAA,0.0,0.001114076917448803
2011-04-01,industrie,B,B,0.9032258064516129,0.8589215731418449
2011-04-01,industrie,B,BB,0.06451612903225806,0.09493101221302613
2011-04-01,industrie,B,BBB,0.0,0.01209098445224166
2011-04-01,industrie,B,C,0.0,0.03224186959962396
2011-04-01,industrie,B,D,0.03225806451612903,0.0003233844049118508
2011-04-01,industrie,BB,A,0.0,0.006656934428609151
2011-04-01,industrie,BB,AAA,0.0,0.0
2011-04-01,industrie,BB,B,0.0,0.04817457107992298
2011-04-01,industrie,BB,BB,0.95,0.81040483433448
2011-04-01,industrie,BB,BBB,0.05,0.13338775880819598
2011-04-01,industrie,BB,C,0.0,0.0013345670514290045
2011-04-01,industrie,BB,D,0.0,4.1334297362967096e-05
2011-04-01,industrie,BBB,A,0.125,0.1402354553854489
2011-04-01,industrie,BBB,AAA,0.0,0.0015300218827075662
2011-04-01,industrie,BBB,B,0.0,0.001859074106353928
2011-04-01,industrie,BBB,BB,0.041666666666666664,0.03741032458466403
2011-04-01,industrie,BBB,BBB,0.8333333333333334,0.8189440515604467
2011-04-01,industrie,BBB,C,0.0,2.107248037890121e-05
2011-04-01,industrie,BBB,D,0.0,0.0
2011-04-01,industrie,C,A,0.0,0.0009372906037280471
2011-04-01,industrie,C,AAA,0.0,0.0
2011-04-01,industrie,C,B,0.2,0.2527364035796934
2011-04-01,industrie,C,BB,0.0,0.02937188074899988
2011-04-01,industrie,C,BBB,0.0,0.007109032531169124
2011-04-01,industrie,C,C,0.6,0.7059502305932134
2011-04-01,industrie,C,D,0.2,0.003895161943196199
2011-07-01,industrie,A,A,0.8181818181818182,0.8735446953850692
2011-07-01,industrie,A,AAA,0.09090909090909091,0.0212360001203592
2011-07-01,industrie,A,B,0.0,0.0005209602439186507
2011-07-01,industrie,A,BB,0.0,0.006543567296700882
2011-07-01,industrie,A,BBB,0.09090909090909091,0.09779118628520758
2011-07-01,industrie,A,C,0.0,0.00031776602533142606
2011-07-01,industrie,A,D,0.0,4.5824643413023625e-05
2011-07-01,industrie,AAA,A,0.0,0.13971500002742865
2011-07-01,industrie,AAA,AAA,1.0,0.8476832848225396
2011-07-01,industrie,AAA,B,0.0,0.0009618896195551314
2011-07-01,industrie,AAA,BB,0.0,0.002148719635571065
2011-07-01,industrie,AAA,BBB,0.0,0.009491105894905531
2011-07-01,industrie,AAA,C,0.0,0.0
2011-07-01,industrie,AAA,D,0.0,0.0
2011-07-01,industrie,B,A,0.0,0.00013440983443990806
2011-07-01,industrie,B,AAA,0.0,0.0003584872024259278
2011-07-01,industrie,B,B,0.9666666666666667,0.8762220932161487
2011-07-01,industrie,B,BB,0.0,0.05380618237880619
2011-07-01,industrie,B,BBB,0.0,0.005143169573838091
2011-07-01,industrie,B,C,0.03333333333333333,0.06332201019113133
2011-07-01,industrie,B,D,0.0,0.0010136476032097787
2011-07-01,industrie,BB,A,0.0,0.00245940252557475
2011-07-01,industrie,BB,AAA,0.0,0.0
2011-07-01,industrie,BB,B,0.038461538461538464,0.09078841740793574
2011-07-01,industrie,BB,BB,0.8846153846153846,0.8270532995084143
2011-07-01,industrie,BB,BBB,0.07692307692307693,0.07575856180552365
2011-07-01,industrie,BB,C,0.0,0.0037808959106703922
2011-07-01,industrie,BB,D,0.0,0.00015942284188108545
2011-07-01,industrie,BBB,A,0.11538461538461539,0.07822580988402428
2011-07-01,industrie,BBB,AAA,0.0,0.0004781744338209215
2011-07-01,industrie,BBB,B,0.0,0.005204415876356576
2011-07-01,industrie,BBB,BB,0.038461538461538464,0.07286852343417675
2011-07-01,industrie,BBB,BBB,0.8461538461538461,0.8431360494614617
2011-07-01,industrie,BBB,C,0.0,8.702691015982049e-05
2011-07-01,industrie,BBB,D,0.0,0.0
2011-07-01,industrie,C,A,0.0,0.0003485997615036984
2011-07-01,industrie,C,AAA,0.0,0.0
2011-07-01,industrie,C,B,0.0,0.18251605888996048
2011-07-01,industrie,C,BB,0.0,0.01597590060762366
2011-07-01,industrie,C,BBB,0.0,0.0032447115592089126
2011-07-01,industrie,C,C,1.0,0.7892528134200901
2011-07-01,industrie,C,D,0.0,0.008661915761613079
2011-10-01,industrie,A,A,0.7647058823529411,0.8648972708872189
2011-10-01,industrie,A,AAA,0.058823529411764705,0.018305536252682386
2011-10-01,industrie,A,B,0.0,0.0006338848496364833
2011-10-01,industrie,A,BB,0.0,0.007695320576185052
2011-10-01,industrie,A,BBB,0.17647058823529413,0.10801452054103003
2011-10-01,industrie,A,C,0.0,0.00039452578358456925
2011-10-01,industrie,A,D,0.0,5.8941109662628706e-05
2011-10-01,industrie,AAA,A,0.0,0.15251560922542035
2011-10-01,industrie,AAA,AAA,1.0,0.8327348310043488
2011-10-01,industrie,AAA,B,0.0,0.0011819688654010954
2011-10-01,industrie,AAA,BB,0.0,0.002561530759741356
2011-10-01,industrie,AAA,BBB,0.0,0.011006060145088498
2011-10-01,industrie,AAA,C,0.0,0.0
2011-10-01,industrie,AAA,D,0.0,0.0
2011-10-01,industrie,B,A,0.0,0.0001103645996531899
2011-10-01,industrie,B,AAA,0.0,0.00028918049331905227
2011-10-01,industrie,B,B,0.9705882352941176,0.8751374054589468
2011-10-01,industrie,B,BB,0.0,0.04806659172481342
2011-10-01,industrie,B,BBB,0.0,0.0043616470175422695
2011-10-01,industrie,B,C,0.029411764705882353,0.07080247146052249
2011-10-01,industrie,B,D,0.0,0.0012323392452027408
2011-10-01,industrie,BB,A,0.0,0.0020327559237853787
2011-10-01,industrie,BB,AAA,0.0,0.0
2011-10-01,industrie,BB,B,0.07692307692307693,0.10067392443654753
2011-10-01,industrie,BB,BB,0.7692307692307693,0.8248973773607449
2011-10-01,industrie,BB,BBB,0.15384615384615385,0.06768578620703136
2011-10-01,industrie,BB,C,0.0,0.0045091483231960395
2011-10-01,industrie,BB,D,0.0,0.00020100774869481582
2011-10-01,industrie,BBB,A,0.0,0.06967431681202874
2011-10-01,industrie,BBB,AAA,0.0,0.0003832985456428961
2011-10-01,industrie,BBB,B,0.0,0.006192853257402508
2011-10-01,industrie,BBB,BB,0.0,0.08123951060152118
2011-10-01,industrie,BBB,BBB,1.0,0.8423989704256776
2011-10-01,industrie,BBB,C,0.0,0.00011105035772710732
2011-10-01,industrie,BBB,D,0.0,0.0
2011-10-01,industrie,C,A,0.0,0.000289401913334264
2011-10-01,industrie,C,AAA,0.0,0.0
2011-10-01,industrie,C,B,0.0,0.17082903294345153
2011-10-01,industrie,C,BB,0.0,0.014199275564812819
2011-10-01,industrie,C,BBB,0.0,0.0027942637555006256
2011-10-01,industrie,C,C,1.0,0.8019606814451943
2011-10-01,industrie,C,D,0.0,0.009927344377706511
2012-01-01,industrie,A,A,0.782608695652174,0.8614289521934738
2012-01-01,industrie,A,AAA,0.043478260869565216,0.017323906185691462
2012-01-01,industrie,A,B,0.0,0.0006803842021737528
2012-01-01,industrie,A,BB,0.0,0.008157817396771076
2012-01-01,industrie,A,BBB,0.17391304347826086,0.11191776806848365
2012-01-01,industrie,A,C,0.0,0.0004266072776832861
2012-01-01,industrie,A,D,0.0,6.456467572295552e-05
2012-01-01,industrie,AAA,A,0.0,0.1573483275615303
2012-01-01,industrie,AAA,AAA,1.0,0.8270418770158859
2012-01-01,industrie,AAA,B,0.0,0.0012733116975790011
2012-01-01,industrie,AAA,BB,0.0,0.002728934913021511
2012-01-01,industrie,AAA,BBB,0.0,0.01160754881198324
2012-01-01,industrie,AAA,C,0.0,0.0
2012-01-01,industrie,AAA,D,0.0,0.0
2012-01-01,industrie,B,A,0.0,0.00010260436842080001
2012-01-01,industrie,B,AAA,0.0,0.00026712254530247836
2012-01-01,industrie,B,B,0.918918918918919,0.8744198921202898
2012-01-01,industrie,B,BB,0.02702702702702703,0.04608789671518565
2012-01-01,industrie,B,BBB,0.0,0.0041032296139548174
2012-01-01,industrie,B,C,0.05405405405405406,0.0736967424246512
2012-01-01,industrie,B,D,0.0,0.0013225122121952335
2012-01-01,industrie,BB,A,0.0,0.001894381307637527
2012-01-01,industrie,BB,AAA,0.0,0.0
2012-01-01,industrie,BB,B,0.10344827586206896,0.10446455315119392
2012-01-01,industrie,BB,BB,0.7241379310344828,0.8237165766779142
2012-01-01,industrie,BB,BBB,0.1724137931034483,0.06490104364188787
2012-01-01,industrie,BB,C,0.0,0.0048048536245038995
2012-01-01,industrie,BB,D,0.0,0.00021859159686263684
2012-01-01,industrie,BBB,A,0.02702702702702703,0.06673277273797917
2012-01-01,industrie,BBB,AAA,0.0,0.00035321567652479846
2012-01-01,industrie,BBB,B,0.0,0.00659348001767125
2012-01-01,industrie,BBB,BB,0.05405405405405406,0.08446093735048422
2012-01-01,industrie,BBB,BBB,0.918918918918919,0.841738302317018
2012-01-01,industrie,BBB,C,0.0,0.00012129190032253404
2012-01-01,industrie,BBB,D,0.0,0.0
2012-01-01,industrie,C,A,0.0,0.00027020451776493815
2012-01-01,industrie,C,AAA,0.0,0.0
2012-01-01,industrie,C,B,0.0,0.1666502852049807
2012-01-01,industrie,C,BB,0.0,0.013591876364723476
2012-01-01,industrie,C,BBB,0.0,0.002644052197342095
2012-01-01,industrie,C,C,1.0,0.8064148942511868
2012-01-01,industrie,C,D,0.0,0.010428687464001985
2012-04-01,industrie,A,A,0.863013698630137,0.87196011268508
2012-04-01,industrie,A,AAA,0.0273972602739726,0.020636995403622627
2012-04-01,industrie,A,B,0.0136986301369863,0.0005413757651470082
2012-04-01,industrie,A,BB,0.0136986301369863,0.006755052922364039
2012-04-01,industrie,A,BBB,0.0821917808219178,0.09972681123550167
2012-04-01,industrie,A,C,0.0,0.00033151527987051706
2012-04-01,industrie,A,D,0.0,4.81367084140762e-05
2012-04-01,industrie,AAA,A,0.05263157894736842,0.14215483364699483
2012-04-01,industrie,AAA,AAA,0.9473684210526315,0.8448484068783737
2012-04-01,industrie,AAA,B,0.0,0.0010014836656607538
2012-04-01,industrie,AAA,BB,0.0,0.002224061449722147
2012-04-01,industrie,AAA,BBB,0.0,0.009771214359248508
2012-04-01,industrie,AAA,C,0.0,0.0
2012-04-01,industrie,AAA,D,0.0,0.0
2012-04-01,industrie,B,A,0.0,0.0001293907593987731
2012-04-01,industrie,B,AAA,0.015151515151515152,0.00034390713745524604
2012-04-01,industrie,B,B,0.8333333333333334,0.8761119887739373
2012-04-01,industrie,B,BB,0.030303030303030304,0.05265212967075927
2012-04-01,industrie,B,BBB,0.030303030303030304,0.004982243702184919
2012-04-01,industrie,B,C,0.09090909090909091,0.06472718422184437
2012-04-01,industrie,B,D,0.0,0.0010531557344201775
2012-04-01,industrie,BB,A,0.0,0.0023705912255117534
2012-04-01,industrie,BB,AAA,0.0,0.0
2012-04-01,industrie,BB,B,0.07692307692307693,0.09265529587386023
2012-04-01,industrie,BB,BB,0.7230769230769231,0.826757618425342
2012-04-01,industrie,BB,BBB,0.16923076923076924,0.07413596778632547
2012-04-01,industrie,BB,C,0.03076923076923077,0.003913709085856091
2012-04-01,industrie,BB,D,0.0,0.00016681760310448962
2012-04-01,industrie,BBB,A,0.02531645569620253,0.07650415919725229
2012-04-01,industrie,BBB,AAA,0.0,0.00045817496250866174
2012-04-01,industrie,BBB,B,0.0,0.005384880537693186
2012-04-01,industrie,BBB,BB,0.1518987341772152,0.07444591267589658
2012-04-01,industrie,BBB,BBB,0.810126582278481,0.8431155958448733
2012-04-01,industrie,BBB,C,0.012658227848101266,9.127678177600569e-05
2012-04-01,industrie,BBB,D,0.0,0.0
2012-04-01,industrie,C,A,0.0,0.0003362741617672915
2012-04-01,industrie,C,AAA,0.0,0.0
2012-04-01,industrie,C,B,0.1111111111111111,0.1802151396758095
2012-04-01,industrie,C,BB,0.0,0.015616905851673302
2012-04-01,industrie,C,BBB,0.0,0.0031523883367430283
2012-04-01,industrie,C,C,0.8888888888888888,0.7917830295719674
2012-04-01,industrie,C,D,0.0,0.008896262402039435
2012-07-01,industrie,A,A,0.8591549295774648,0.8571725044818913
2012-07-01,industrie,A,AAA,0.028169014084507043,0.01623490129729266
2012-07-01,industrie,A,B,0.014084507042253521,0.000738549860694087
2012-07-01,industrie,A,BB,0.0,0.008727819954976419
2012-07-01,industrie,A,BBB,0.08450704225352113,0.11658735894031733
2012-07-01,industrie,A,C,0.0,0.0004670948093821878
2012-07-01,industrie,A,D,0.014084507042253521,7.177065544600911e-05
2012-07-01,industrie,AAA,A,0.05,0.1630916222205562
2012-07-01,industrie,AAA,AAA,0.9,0.8202399345286143
2012-07-01,industrie,AAA,B,0.0,0.0013881174194270546
2012-07-01,industrie,AAA,BB,0.05,0.002936447297768692
2012-07-01,industrie,AAA,BBB,0.0,0.01234387853363372
2012-07-01,industrie,AAA,C,0.0,0.0
2012-07-01,industrie,AAA,D,0.0,0.0
2012-07-01,industrie,B,A,0.0,9.417602827332949e-05
2012-07-01,industrie,B,AAA,0.014492753623188406,0.00024335278809251015
2012-07-01,industrie,B,B,0.8115942028985508,0.8733649414775694
2012-07-01,industrie,B,BB,0.014492753623188406,0.04385640668396451
2012-07-01,industrie,B,BBB,0.014492753623188406,0.0038186571431667593
2012-07-01,industrie,B,C,0.13043478260869565,0.07718704916652443
2012-07-01,industrie,B,D,0.014492753623188406,0.0014354167124090774
2012-07-01,industrie,BB,A,0.0,0.0017436700061953525
2012-07-01,industrie,BB,AAA,0.0,0.0
2012-07-01,industrie,BB,B,0.1076923076923077,0.10901122155891686
2012-07-01,industrie,BB,BB,0.676923076923077,0.8220729607320357
2012-07-01,industrie,BB,BBB,0.2,0.06175949468817277
2012-07-01,industrie,BB,C,0.015384615384615385,0.005171714601609926
2012-07-01,industrie,BB,D,0.0,0.00024093841306936065
2012-07-01,industrie,BBB,A,0.02564102564102564,0.06341961061017076
2012-07-01,industrie,BBB,AAA,0.0,0.0003208697197740751
2012-07-01,industrie,BBB,B,0.0,0.007089974434309491
2012-07-01,industrie,BBB,BB,0.10256410256410256,0.08833281816216856
2012-07-01,industrie,BBB,BBB,0.8717948717948718,0.8407023562255707
2012-07-01,industrie,BBB,C,0.0,0.00013437084800650844
2012-07-01,industrie,BBB,D,0.0,0.0
2012-07-01,industrie,C,A,0.0,0.00024929143270335796
2012-07-01,industrie,C,AAA,0.0,0.0
2012-07-01,industrie,C,B,0.0,0.1618368960570491
2012-07-01,industrie,C,BB,0.1111111111111111,0.012909977261503669
2012-07-01,industrie,C,BBB,0.0,0.0024777983304589135
2012-07-01,industrie,C,C,0.8888888888888888,0.8114841309741793
2012-07-01,industrie,C,D,0.0,0.01104190594410572
2012-10-01,industrie,A,A,0.8529411764705882,0.8850403741540633
2012-10-01,industrie,A,AAA,0.07352941176470588,0.026901887133291114
2012-10-01,industrie,A,B,0.0,0.00037450965047176394
2012-10-01,industrie,A,BB,0.0,0.004975644195622894
2012-10-01,industrie,A,BBB,0.07352941176470588,0.08245647798727798
2012-10-01,industrie,A,C,0.0,0.00022102286938847918
2012-10-01,industrie,A,D,0.0,3.0084009884483106e-05
2012-10-01,industrie,AAA,A,0.05263157894736842,0.12010211161189124
2012-10-01,industrie,AAA,AAA,0.8947368421052632,0.8702361373804304
2012-10-01,industrie,AAA,B,0.0,0.0006806955720655409
2012-10-01,industrie,AAA,BB,0.05263157894736842,0.001597367041560105
2012-10-01,industrie,AAA,BBB,0.0,0.007383688394052729
2012-10-01,industrie,AAA,C,0.0,0.0
2012-10-01,industrie,AAA,D,0.0,0.0
2012-10-01,industrie,B,A,0.0,0.00018436898474150087
2012-10-01,industrie,B,AAA,0.013157894736842105,0.0005064826958349755
2012-10-01,industrie,B,B,0.75,0.8752118982926056
2012-10-01,industrie,B,BB,0.07894736842105263,0.06429971411013269
2012-10-01,industrie,B,BBB,0.0,0.006692647350618475
2012-10-01,industrie,B,C,0.15789473684210525,0.05237435700771086
2012-10-01,industrie,B,D,0.0,0.0007305315583558692
2012-10-01,industrie,BB,A,0.0,0.0033374939909482926
2012-10-01,industrie,BB,AAA,0.0,0.0
2012-10-01,industrie,BB,B,0.046875,0.07607849825923121
2012-10-01,industrie,BB,BB,0.734375,0.8271667913637843
2012-10-01,industrie,BB,BBB,0.21875,0.09049877261836425
2012-10-01,industrie,BB,C,0.0,0.002810283260524506
2012-10-01,industrie,BB,D,0.0,0.00010816050714743526
2012-10-01,industrie,BBB,A,0.1282051282051282,0.09392906811916601
2012-10-01,industrie,BBB,AAA,0.0,0.0006821415440732004
2012-10-01,industrie,BBB,B,0.0,0.003882470893800307
2012-10-01,industrie,BBB,BB,0.038461538461538464,0.060501585062540275
2012-10-01,industrie,BBB,BBB,0.8333333333333334,0.840946853708013
2012-10-01,industrie,BBB,C,0.0,5.788067240721207e-05
2012-10-01,industrie,BBB,D,0.0,0.0
2012-10-01,industrie,C,A,0.0,0.00047065151862757393
2012-10-01,industrie,C,AAA,0.0,0.0
2012-10-01,industrie,C,B,0.1111111111111111,0.20244214117271608
2012-10-01,industrie,C,BB,0.0,0.019281566167036912
2012-10-01,industrie,C,BBB,0.0,0.004124407739348301
2012-10-01,industrie,C,C,0.8888888888888888,0.7667909443049871
2012-10-01,industrie,C,D,0.0,0.006890289097284021
2013-01-01,industrie,A,A,0.855072463768116,0.896409090044496
2013-01-01,industrie,A,AAA,0.08695652173913043,0.03862873230578645
2013-01-01,industrie,A,B,0.0,0.00021564359087554856
2013-01-01,industrie,A,BB,0.0,0.003137520531414562
2013-01-01,industrie,A,BBB,0.057971014492753624,0.061473307563884014
2013-01-01,industrie,A,C,0.0,0.00012072387701906802
2013-01-01,industrie,A,D,0.0,1.4982086524350793e-05
2013-01-01,industrie,AAA,A,0.15,0.09235944392502307
2013-01-01,industrie,AAA,AAA,0.75,0.9014594926775079
2013-01-01,industrie,AAA,B,0.05,0.00038255398559308164
2013-01-01,industrie,AAA,BB,0.05,0.0009706592264360045
2013-01-01,industrie,AAA,BBB,0.0,0.004827850185439983
2013-01-01,industrie,AAA,C,0.0,0.0
2013-01-01,industrie,AAA,D,0.0,0.0
2013-01-01,industrie,B,A,0.0,0.0003006551904712884
2013-01-01,industrie,B,AAA,0.0,0.0008671884254378703
2013-01-01,industrie,B,B,0.7702702702702703,0.86633629056664
2013-01-01,industrie,B,BB,0.10810810810810811,0.08410311725077568
2013-01-01,industrie,B,BBB,0.013513513513513514,0.010034064771999196
2013-01-01,industrie,B,C,0.10810810810810811,0.03793509253538547
2013-01-01,industrie,B,D,0.0,0.00042359125929050526
2013-01-01,industrie,BB,A,0.015625,0.0053504494695210125
2013-01-01,industrie,BB,AAA,0.0,0.0
2013-01-01,industrie,BB,B,0.0625,0.05618898203909443
2013-01-01,industrie,BB,BB,0.6875,0.8184441345668709
2013-01-01,industrie,BB,BBB,0.234375,0.11825007811636368
2013-01-01,industrie,BB,C,0.0,0.0017095399337780206
2013-01-01,industrie,BB,D,0.0,5.681587437189851e-05
2013-01-01,industrie,BBB,A,0.11688311688311688,0.12378937058471717
2013-01-01,industrie,BBB,AAA,0.0,0.0011840762516013292
2013-01-01,industrie,BBB,B,0.0,0.0023751738155227617
2013-01-01,industrie,BBB,BB,0.03896103896103896,0.04398438487650274
2013-01-01,industrie,BBB,BBB,0.8311688311688312,0.8286375647677292
2013-01-01,industrie,BBB,C,0.012987012987012988,2.9429703926789727e-05
2013-01-01,industrie,BBB,D,0.0,0.0
2013-01-01,industrie,C,A,0.0,0.0007524975375412524
2013-01-01,industrie,C,AAA,0.0,0.0
2013-01-01,industrie,C,B,0.25,0.23607647547794064
2013-01-01,industrie,C,BB,0.0,0.025728166308558897
2013-01-01,industrie,C,BBB,0.0,0.005982201349220007
2013-01-01,industrie,C,C,0.75,0.7267547455544314
2013-01-01,industrie,C,D,0.0,0.0047059137723077914
2013-04-01,industrie,A,A,0.835820895522388,0.8984602998407917
2013-04-01,industrie,A,AAA,0.1044776119402985,0.057250303936943525
2013-04-01,industrie,A,B,0.0,0.00010958698313713594
2013-04-01,industrie,A,BB,0.0,0.001774354557439038
2013-04-01,industrie,A,BBB,0.05970149253731343,0.04234130564646125
2013-04-01,industrie,A,C,0.0,5.771336206331227e-05
2013-04-01,industrie,A,D,0.0,6.435673164099323e-06
2013-04-01,industrie,AAA,A,0.18181818181818182,0.06595510779131483
2013-04-01,industrie,AAA,AAA,0.7727272727272727,0.9304843781599893
2013-04-01,industrie,AAA,B,0.045454545454545456,0.000189267091857275
2013-04-01,industrie,AAA,BB,0.0,0.0005251837065097275
2013-04-01,industrie,AAA,BBB,0.0,0.0028460632503288586
2013-04-01,industrie,AAA,C,0.0,0.0
2013-04-01,industrie,AAA,D,0.0,0.0
2013-04-01,industrie,B,A,0.0,0.0005161373948778802
2013-04-01,industrie,B,AAA,0.0,0.001578984124358751
2013-04-01,industrie,B,B,0.7808219178082192,0.8448617549107441
2013-04-01,industrie,B,BB,0.1095890410958904,0.11184654239705583
2013-04-01,industrie,B,BBB,0.0273972602739726,0.01563468256524625
2013-04-01,industrie,B,C,0.0684931506849315,0.025343902679528105
2013-04-01,industrie,B,D,0.0136986301369863,0.0002179959281891236
2013-04-01,industrie,BB,A,0.03225806451612903,0.009008887509397434
2013-04-01,industrie,BB,AAA,0.0,0.0
2013-04-01,industrie,BB,B,0.04838709677419355,0.03831465983691378
2013-04-01,industrie,BB,BB,0.7258064516129032,0.7947354620511489
2013-04-01,industrie,BB,BBB,0.1935483870967742,0.1569869945331146
2013-04-01,industrie,BB,C,0.0,0.0009280057109364299
2013-04-01,industrie,BB,D,0.0,2.5990358488904042e-05
2013-04-01,industrie,BBB,A,0.14634146341463414,0.16609585631124002
2013-04-01,industrie,BBB,AAA,0.0,0.002184569126268965
2013-04-01,industrie,BBB,B,0.0,0.0012974296785542435
2013-04-01,industrie,BBB,BB,0.036585365853658534,0.02940251117025663
2013-04-01,industrie,BBB,BBB,0.8170731707317073,0.8010066850011803
2013-04-01,industrie,BBB,C,0.0,1.2948712499805317e-05
2013-04-01,industrie,BBB,D,0.0,0.0
