year_quarter,sector,rating,next_rating,observed,recalculated
2018-04-01,public,A,AAA,0.0,0.004646954598322539
2018-04-01,public,A,B,0.0,0.008179062664640267
2018-04-01,public,A,BB,0.0,0.0
2018-04-01,public,A,BBB,0.0,0.23587361694738682
2018-04-01,public,A,C,0.0,0.0
2018-04-01,public,A,D,0.0,0.0
2018-04-01,public,AAA,A,0.0,0.0
2018-04-01,public,AAA,AAA,0.0,1.0
2018-04-01,public,AAA,B,0.0,0.0
2018-04-01,public,AAA,BB,0.0,0.0
2018-04-01,public,AAA,BBB,0.0,0.0
2018-04-01,public,AAA,C,0.0,0.0
2018-04-01,public,AAA,D,0.0,0.0
2018-04-01,public,B,A,0.0,0.0
2018-04-01,public,B,AAA,0.0,0.0
2018-04-01,public,B,B,1.0,0.8923965588249919
2018-04-01,public,B,BB,0.0,0.0
2018-04-01,public,B,BBB,0.0,0.0
2018-04-01,public,B,C,0.0,0.07290701006464696
2018-04-01,public,B,D,0.0,0.03469643111036112
2018-04-01,public,BB,A,0.0,0.0
2018-04-01,public,BB,AAA,0.0,0.0
2018-04-01,public,BB,B,0.5,0.058747165263207085
2018-04-01,public,BB,BB,0.5,0.9338521975290051
2018-04-01,public,BB,BBB,0.0,0.0
2018-04-01,public,BB,C,0.0,0.007400637207787831
2018-04-01,public,BB,D,0.0,0.0
2018-04-01,public,BBB,A,0.0,0.007832349992013432
2018-04-01,public,BBB,AAA,0.0,0.0
2018-04-01,public,BBB,B,0.0,0.0
2018-04-01,public,BBB,BB,0.0,0.10379331363826871
2018-04-01,public,BBB,BBB,1.0,0.8883743363697179
2018-04-01,public,BBB,C,0.0,0.0
2018-04-01,public,BBB,D,0.0,0.0
2018-04-01,public,C,A,0.0,0.0
2018-04-01,public,C,AAA,0.0,0.0
2018-04-01,public,C,B,0.0,0.0
2018-04-01,public,C,BB,0.0,0.0
2018-04-01,public,C,BBB,0.0,0.0
2018-04-01,public,C,C,0.0,0.8837186865060438
2018-04-01,public,C,D,0.0,0.11628131349395626
2018-07-01,public,A,A,1.0,0.7430549562151569
2018-07-01,public,A,AAA,0.0,0.004291760564419378
2018-07-01,public,A,B,0.0,0.00880628813607494
2018-07-01,public,A,BB,0.0,0.0
2018-07-01,public,A,BBB,0.0,0.24384699508434873
2018-07-01,public,A,C,0.0,0.0
2018-07-01,public,A,D,0.0,0.0
2018-07-01,public,AAA,A,0.0,0.0
2018-07-01,public,AAA,AAA,0.0,1.0
2018-07-01,public,AAA,B,0.0,0.0
2018-07-01,public,AAA,BB,0.0,0.0
2018-07-01,public,AAA,BBB,0.0,0.0
2018-07-01,public,AAA,C,0.0,0.0
2018-07-01,public,AAA,D,0.0,0.0
2018-07-01,public,B,A,0.0,0.0
2018-07-01,public,B,AAA,0.0,0.0
2018-07-01,public,B,B,1.0,0.8885923003463616
2018-07-01,public,B,BB,0.0,0.0
2018-07-01,public,B,BBB,0.0,0.0
2018-07-01,public,B,C,0.0,0.07512503145422594
2018-07-01,public,B,D,0.0,0.036282668199412456
2018-07-01,public,BB,A,0.0,0.0
2018-07-01,public,BB,AAA,0.0,0.0
2018-07-01,public,BB,B,0.3333333333333333,0.06173541776807072
2018-07-01,public,BB,BB,0.6666666666666666,0.9302892710848791
2018-07-01,public,BB,BBB,0.0,0.0
2018-07-01,public,BB,C,0.0,0.00797531114705019
2018-07-01,public,BB,D,0.0,0.0
2018-07-01,public,BBB,A,0.3333333333333333,0.007266796074807735
2018-07-01,public,BBB,AAA,0.0,0.0
2018-07-01,public,BBB,B,0.0,0.0
2018-07-01,public,BBB,BB,0.0,0.10877528694433508
2018-07-01,public,BBB,BBB,0.6666666666666666,0.8839579169808571
2018-07-01,public,BBB,C,0.0,0.0
2018-07-01,public,BBB,D,0.0,0.0
2018-07-01,public,C,A,0.0,0.0
2018-07-01,public,C,AAA,0.0,0.0
2018-07-01,public,C,B,0.0,0.0
2018-07-01,public,C,BB,0.0,0.0
2018-07-01,public,C,BBB,0.0,0.0
2018-07-01,public,C,C,0.0,0.8801680484110981
2018-07-01,public,C,D,0.0,0.11983195158890192
2018-10-01,public,A,A,0.75,0.6150457982522274
2018-10-01,public,A,AAA,0.0,0.0013573305001293168
2018-10-01,public,A,B,0.0,0.022559256311901203
2018-10-01,public,A,BB,0.0,0.0
2018-10-01,public,A,BBB,0.25,0.3610376149357421
2018-10-01,public,A,C,0.0,0.0
2018-10-01,public,A,D,0.0,0.0
2018-10-01,public,AAA,A,0.0,0.0
2018-10-01,public,AAA,AAA,0.0,1.0
2018-10-01,public,AAA,B,0.0,0.0
2018-10-01,public,AAA,BB,0.0,0.0
2018-10-01,public,AAA,BBB,0.0,0.0
2018-10-01,public,AAA,C,0.0,0.0
2018-10-01,public,AAA,D,0.0,0.0
2018-10-01,public,B,A,0.0,0.0
2018-10-01,public,B,AAA,0.0,0.0
2018-10-01,public,B,B,1.0,0.8270270057916943
2018-10-01,public,B,BB,0.0,0.0
2018-10-01,public,B,BBB,0.0,0.0
2018-10-01,public,B,C,0.0,0.10858682401656378
2018-10-01,public,B,D,0.0,0.06438617019174192
2018-10-01,public,BB,A,0.0,0.0
2018-10-01,public,BB,AAA,0.0,0.0
2018-10-01,public,BB,B,0.25,0.11328821254248381
2018-10-01,public,BB,BB,0.75,0.8660330111554353
2018-10-01,public,BB,BBB,0.0,0.0
2018-10-01,public,BB,C,0.0,0.02067877630208084
2018-10-01,public,BB,D,0.0,0.0
2018-10-01,public,BBB,A,0.3333333333333333,0.002447122047474659
2018-10-01,public,BBB,AAA,0.0,0.0
2018-10-01,public,BBB,B,0.0,0.0
2018-10-01,public,BBB,BB,0.0,0.1940820524520358
2018-10-01,public,BBB,BBB,0.6666666666666666,0.8034708255004895
2018-10-01,public,BBB,C,0.0,0.0
2018-10-01,public,BBB,D,0.0,0.0
2018-10-01,public,C,A,0.0,0.0
2018-10-01,public,C,AAA,0.0,0.0
2018-10-01,public,C,B,0.0,0.0
2018-10-01,public,C,BB,0.0,0.0
2018-10-01,public,C,BBB,0.0,0.0
2018-10-01,public,C,C,0.0,0.8241116984559973
2018-10-01,public,C,D,0.0,0.17588830154400276
2019-01-01,public,A,A,0.25,0.4799117231404312
2019-01-01,public,A,AAA,0.0,0.00041332674813798764
2019-01-01,public,A,B,0.25,0.048642334650424286
2019-01-01,public,A,BB,0.0,0.0
2019-01-01,public,A,BBB,0.5,0.47103261546100655
2019-01-01,public,A,C,0.0,0.0
2019-01-01,public,A,D,0.0,0.0
2019-01-01,public,AAA,A,0.0,0.0
2019-01-01,public,AAA,AAA,0.0,1.0
2019-01-01,public,AAA,B,0.0,0.0
2019-01-01,public,AAA,BB,0.0,0.0
2019-01-01,public,AAA,BBB,0.0,0.0
2019-01-01,public,AAA,C,0.0,0.0
2019-01-01,public,AAA,D,0.0,0.0
2019-01-01,public,B,A,0.0,0.0
2019-01-01,public,B,AAA,0.0,0.0
2019-01-01,public,B,B,1.0,0.7531290551837684
2019-01-01,public,B,BB,0.0,0.0
2019-01-01,public,B,BBB,0.0,0.0
2019-01-01,public,B,C,0.0,0.1431892249954143
2019-01-01,public,B,D,0.0,0.10368171982081736
2019-01-01,public,BB,A,0.0,0.0
2019-01-01,public,BB,AAA,0.0,0.0
2019-01-01,public,BB,B,0.125,0.1778153066682666
2019-01-01,public,BB,BB,0.875,0.777103530823793
2019-01-01,public,BB,BBB,0.0,0.0
2019-01-01,public,BB,C,0.0,0.045081162507940385
2019-01-01,public,BB,D,0.0,0.0
2019-01-01,public,BBB,A,0.3333333333333333,0.0007907468667954776
2019-01-01,public,BBB,AAA,0.0,0.0
2019-01-01,public,BBB,B,0.0,0.0
2019-01-01,public,BBB,BB,0.0,0.3023804942869942
2019-01-01,public,BBB,BBB,0.6666666666666666,0.6968287588462103
2019-01-01,public,BBB,C,0.0,0.0
2019-01-01,public,BBB,D,0.0,0.0
2019-01-01,public,C,A,0.0,0.0
2019-01-01,public,C,AAA,0.0,0.0
2019-01-01,public,C,B,0.0,0.0
2019-01-01,public,C,BB,0.0,0.0
2019-01-01,public,C,BBB,0.0,0.0
2019-01-01,public,C,C,0.0,0.7589158313279211
2019-01-01,public,C,D,0.0,0.24108416867207894
2019-04-01,public,A,A,0.3333333333333333,0.48601678743805565
2019-04-01,public,A,AAA,0.0,0.0004368305636793801
2019-04-01,public,A,B,0.0,0.0471107127338469
2019-04-01,public,A,BB,0.0,0.0
2019-04-01,public,A,BBB,0.6666666666666666,0.46643566926441804
2019-04-01,public,A,C,0.0,0.0
2019-04-01,public,A,D,0.0,0.0
2019-04-01,public,AAA,A,0.0,0.0
2019-04-01,public,AAA,AAA,0.0,1.0
2019-04-01,public,AAA,B,0.0,0.0
2019-04-01,public,AAA,BB,0.0,0.0
2019-04-01,public,AAA,BBB,0.0,0.0
2019-04-01,public,AAA,C,0.0,0.0
2019-04-01,public,AAA,D,0.0,0.0
2019-04-01,public,B,A,0.0,0.0
2019-04-01,public,B,AAA,0.0,0.0
2019-04-01,public,B,B,1.0,0.7567417018199822
2019-04-01,public,B,BB,0.0,0.0
2019-04-01,public,B,BBB,0.0,0.0
2019-04-01,public,B,C,0.0,0.14163192844763328
2019-04-01,public,B,D,0.0,0.10162636973238448
2019-04-01,public,BB,A,0.0,0.0
2019-04-01,public,BB,AAA,0.0,0.0
2019-04-01,public,BB,B,0.0,0.1746961064012303
2019-04-01,public,BB,BB,1.0,0.7816633370468213
2019-04-01,public,BB,BBB,0.0,0.0
2019-04-01,public,BB,C,0.0,0.04364055655194838
2019-04-01,public,BB,D,0.0,0.0
2019-04-01,public,BBB,A,0.5,0.0008334963116436445
2019-04-01,public,BBB,AAA,0.0,0.0
2019-04-01,public,BBB,B,0.0,0.0
2019-04-01,public,BBB,BB,0.0,0.2970369703357902
2019-04-01,public,BBB,BBB,0.5,0.7021295333525661
2019-04-01,public,BBB,C,0.0,0.0
2019-04-01,public,BBB,D,0.0,0.0
2019-04-01,public,C,A,0.0,0.0
2019-04-01,public,C,AAA,0.0,0.0
2019-04-01,public,C,B,0.0,0.0
2019-04-01,public,C,BB,0.0,0.0
2019-04-01,public,C,BBB,0.0,0.0
2019-04-01,public,C,C,0.0,0.7620721377870237
2019-04-01,public,C,D,0.0,0.2379278622129764
2019-07-01,public,A,A,0.3333333333333333,0.5580786230329292
2019-07-01,public,A,AAA,0.0,0.0008270927056065469
2019-07-01,public,A,B,0.0,0.03174847214610388
2019-07-01,public,A,BB,0.0,0.0
2019-07-01,public,A,BBB,0.6666666666666666,0.40934581211536036
2019-07-01,public,A,C,0.0,0.0
2019-07-01,public,A,D,0.0,0.0
2019-07-01,public,AAA,A,0.0,0.0
2019-07-01,public,AAA,AAA,0.0,1.0
2019-07-01,public,AAA,B,0.0,0.0
2019-07-01,public,AAA,BB,0.0,0.0
2019-07-01,public,AAA,BBB,0.0,0.0
2019-07-01,public,AAA,C,0.0,0.0
2019-07-01,public,AAA,D,0.0,0.0
2019-07-01,public,B,A,0.0,0.0
2019-07-01,public,B,AAA,0.0,0.0
2019-07-01,public,B,B,1.0,0.797292535882784
2019-07-01,public,B,BB,0.0,0.0
2019-07-01,public,B,BBB,0.0,0.0
2019-07-01,public,B,C,0.0,0.12321125812133904
2019-07-01,public,B,D,0.0,0.07949620599587692
2019-07-01,public,BB,A,0.0,0.0
2019-07-01,public,BB,AAA,0.0,0.0
2019-07-01,public,BB,B,0.0,0.13929197852058325
2019-07-01,public,BB,BB,1.0,0.8314675440636725
2019-07-01,public,BB,BBB,0.0,0.0
2019-07-01,public,BB,C,0.0,0.029240477415744228
2019-07-01,public,BB,D,0.0,0.0
2019-07-01,public,BBB,A,0.0,0.0015294037573425623
2019-07-01,public,BBB,AAA,0.0,0.0
2019-07-01,public,BBB,B,0.0,0.0
2019-07-01,public,BBB,BB,0.0,0.23727382477296965
2019-07-01,public,BBB,BBB,1.0,0.7611967714696878
2019-07-01,public,BBB,C,0.0,0.0
2019-07-01,public,BBB,D,0.0,0.0
2019-07-01,public,C,A,0.0,0.0
2019-07-01,public,C,AAA,0.0,0.0
2019-07-01,public,C,B,0.0,0.0
2019-07-01,public,C,BB,0.0,0.0
2019-07-01,public,C,BBB,0.0,0.0
2019-07-01,public,C,C,0.0,0.7976920406574276
2019-07-01,public,C,D,0.0,0.2023079593425724
2019-10-01,public,A,A,0.0,0.4637078984030715
2019-10-01,public,A,AAA,0.0,0.00035644370608400866
2019-10-01,public,A,B,0.0,0.05290668227956284
2019-10-01,public,A,BB,0.0,0.0
2019-10-01,public,A,BBB,1.0,0.48302897561128166
2019-10-01,public,A,C,0.0,0.0
2019-10-01,public,A,D,0.0,0.0
2019-10-01,public,AAA,A,0.0,0.0
2019-10-01,public,AAA,AAA,0.0,1.0
2019-10-01,public,AAA,B,0.0,0.0
2019-10-01,public,AAA,BB,0.0,0.0
2019-10-01,public,AAA,BBB,0.0,0.0
2019-10-01,public,AAA,C,0.0,0.0
2019-10-01,public,AAA,D,0.0,0.0
2019-10-01,public,B,A,0.0,0.0
2019-10-01,public,B,AAA,0.0,0.0
2019-10-01,public,B,B,1.0,0.7433902408148745
2019-10-01,public,B,BB,0.0,0.0
2019-10-01,public,B,BBB,0.0,0.0
2019-10-01,public,B,C,0.0,0.14731958334253475
2019-10-01,public,B,D,0.0,0.10929017584259071
2019-10-01,public,BB,A,0.0,0.0
2019-10-01,public,BB,AAA,0.0,0.0
2019-10-01,public,BB,B,0.0,0.1861783353461029
2019-10-01,public,BB,BB,1.0,0.7647254276387812
2019-10-01,public,BB,BBB,0.0,0.0
2019-10-01,public,BB,C,0.0,0.04909623701511595
2019-10-01,public,BB,D,0.0,0.0
2019-10-01,public,BBB,A,0.0,0.0006867559011694002
2019-10-01,public,BBB,AAA,0.0,0.0
2019-10-01,public,BBB,B,0.0,0.0
2019-10-01,public,BBB,BB,0.0,0.3167862892556065
2019-10-01,public,BBB,BBB,1.0,0.6825269548432241
2019-10-01,public,BBB,C,0.0,0.0
2019-10-01,public,BBB,D,0.0,0.0
2019-10-01,public,C,A,0.0,0.0
2019-10-01,public,C,AAA,0.0,0.0
2019-10-01,public,C,B,0.0,0.0
2019-10-01,public,C,BB,0.0,0.0
2019-10-01,public,C,BBB,0.0,0.0
2019-10-01,public,C,C,0.0,0.7504181670233575
2019-10-01,public,C,D,0.0,0.2495818329766425
2020-01-01,public,A,A,0.0,0.5705591491182986
2020-01-01,public,A,AAA,0.0,0.0009221343519243419
2020-01-01,public,A,B,0.0,0.029536680261084965
2020-01-01,public,A,BB,0.0,0.0
2020-01-01,public,A,BBB,0.0,0.39898203626869205
2020-01-01,public,A,C,0.0,0.0
2020-01-01,public,A,D,0.0,0.0
2020-01-01,public,AAA,A,0.0,0.0
2020-01-01,public,AAA,AAA,0.0,1.0
2020-01-01,public,AAA,B,0.0,0.0
2020-01-01,public,AAA,BB,0.0,0.0
2020-01-01,public,AAA,BBB,0.0,0.0
2020-01-01,public,AAA,C,0.0,0.0
2020-01-01,public,AAA,D,0.0,0.0
2020-01-01,public,B,A,0.0,0.0
2020-01-01,public,B,AAA,0.0,0.0
2020-01-01,public,B,B,1.0,0.8039643602489823
2020-01-01,public,B,BB,0.0,0.0
2020-01-01,public,B,BBB,0.0,0.0
2020-01-01,public,B,C,0.0,0.12001324864115315
2020-01-01,public,B,D,0.0,0.07602239110986453
2020-01-01,public,BB,A,0.0,0.0
2020-01-01,public,BB,AAA,0.0,0.0
2020-01-01,public,BB,B,0.14285714285714285,0.1334397192192096
2020-01-01,public,BB,BB,0.8571428571428571,0.8393846511983765
2020-01-01,public,BB,BBB,0.0,0.0
2020-01-01,public,BB,C,0.0,0.02717562958241388
2020-01-01,public,BB,D,0.0,0.0
2020-01-01,public,BBB,A,0.0,0.0016958240503613942
2020-01-01,public,BBB,AAA,0.0,0.0
2020-01-01,public,BBB,B,0.0,0.0
2020-01-01,public,BBB,BB,0.0,0.22751650070208929
2020-01-01,public,BBB,BBB,1.0,0.7707876752475493
2020-01-01,public,BBB,C,0.0,0.0
2020-01-01,public,BBB,D,0.0,0.0
2020-01-01,public,C,A,0.0,0.0
2020-01-01,public,C,AAA,0.0,0.0
2020-01-01,public,C,B,0.0,0.0
2020-01-01,public,C,BB,0.0,0.0
2020-01-01,public,C,BBB,0.0,0.0
2020-01-01,public,C,C,0.0,0.8035938351238631
2020-01-01,public,C,D,0.0,0.19640616487613693
2020-04-01,public,A,A,0.0,0.6039255966249801
2020-04-01,public,A,AAA,0.0,0.0012323004234522372
2020-04-01,public,A,B,0.0,0.024178308538797492
2020-04-01,public,A,BB,0.0,0.0
2020-04-01,public,A,BBB,0.0,0.3706637944127701
2020-04-01,public,A,C,0.0,0.0
2020-04-01,public,A,D,0.0,0.0
2020-04-01,public,AAA,A,0.0,0.0
2020-04-01,public,AAA,AAA,0.0,1.0
2020-04-01,public,AAA,B,0.0,0.0
2020-04-01,public,AAA,BB,0.0,0.0
2020-04-01,public,AAA,BBB,0.0,0.0
2020-04-01,public,AAA,C,0.0,0.0
2020-04-01,public,AAA,D,0.0,0.0
2020-04-01,public,B,A,0.0,0.0
2020-04-01,public,B,AAA,0.0,0.0
2020-04-01,public,B,B,1.0,0.8213613126676063
2020-04-01,public,B,BB,0.0,0.0
2020-04-01,public,B,BBB,0.0,0.0
2020-04-01,public,B,C,0.0,0.11144783694008349
2020-04-01,public,B,D,0.0,0.0671908503923102
2020-04-01,public,BB,A,0.0,0.0
2020-04-01,public,BB,AAA,0.0,0.0
2020-04-01,public,BB,B,0.0,0.1182201593261006
2020-04-01,public,BB,BB,1.0,0.8595960089894348
2020-04-01,public,BB,BBB,0.0,0.0
2020-04-01,public,BB,C,0.0,0.022183831684464566
2020-04-01,public,BB,D,0.0,0.0
2020-04-01,public,BBB,A,0.0,0.0022328708945912323
2020-04-01,public,BBB,AAA,0.0,0.0
2020-04-01,public,BBB,B,0.0,0.0
2020-04-01,public,BBB,BB,0.0,0.20224625696380144
2020-04-01,public,BBB,BBB,1.0,0.7955208721416074
2020-04-01,public,BBB,C,0.0,0.0
2020-04-01,public,BBB,D,0.0,0.0
2020-04-01,public,C,A,0.0,0.0
2020-04-01,public,C,AAA,0.0,0.0
2020-04-01,public,C,B,0.0,0.0
2020-04-01,public,C,BB,0.0,0.0
2020-04-01,public,C,BBB,0.0,0.0
2020-04-01,public,C,C,0.0,0.8190527818172879
2020-04-01,public,C,D,0.0,0.1809472181827121
2020-07-01,public,A,A,0.0,0.3631311543031761
2020-07-01,public,A,AAA,0.0,0.0001341546277138228
2020-07-01,public,A,B,0.0,0.08727055645479859
2020-07-01,public,A,BB,0.0,0.0
2020-07-01,public,A,BBB,0.0,0.5494641346143114
2020-07-01,public,A,C,0.0,0.0
2020-07-01,public,A,D,0.0,0.0
2020-07-01,public,AAA,A,0.0,0.0
2020-07-01,public,AAA,AAA,0.0,1.0
2020-07-01,public,AAA,B,0.0,0.0
2020-07-01,public,AAA,BB,0.0,0.0
2020-07-01,public,AAA,BBB,0.0,0.0
2020-07-01,public,AAA,C,0.0,0.0
2020-07-01,public,AAA,D,0.0,0.0
2020-07-01,public,B,A,0.0,0.0
2020-07-01,public,B,AAA,0.0,0.0
2020-07-01,public,B,B,0.6666666666666666,0.677195435177761
2020-07-01,public,B,BB,0.0,0.0
2020-07-01,public,B,BBB,0.0,0.0
2020-07-01,public,B,C,0.0,0.1727850241066231
2020-07-01,public,B,D,0.3333333333333333,0.15001954071561585
2020-07-01,public,BB,A,0.0,0.0
2020-07-01,public,BB,AAA,0.0,0.0
2020-07-01,public,BB,B,0.0,0.24038760486184302
2020-07-01,public,BB,BB,1.0,0.677974061933788
2020-07-01,public,BB,BBB,0.0,0.0
2020-07-01,public,BB,C,0.0,0.08163833320436908
2020-07-01,public,BB,D,0.0,0.0
2020-07-01,public,BBB,A,0.0,0.0002703836655750802
2020-07-01,public,BBB,AAA,0.0,0.0
2020-07-01,public,BBB,B,0.0,0.0
2020-07-01,public,BBB,BB,0.0,0.4140419503329341
2020-07-01,public,BBB,BBB,0.0,0.5856876660014908
2020-07-01,public,BBB,C,0.0,0.0
2020-07-01,public,BBB,D,0.0,0.0
2020-07-01,public,C,A,0.0,0.0
2020-07-01,public,C,AAA,0.0,0.0
2020-07-01,public,C,B,0.0,0.0
2020-07-01,public,C,BB,0.0,0.0
2020-07-01,public,C,BBB,0.0,0.0
2020-07-01,public,C,C,0.0,0.6929483011132711
2020-07-01,public,C,D,0.0,0.3070516988867289
2020-10-01,public,A,A,0.0,0.43101229430538823
2020-10-01,public,A,AAA,0.0,0.0002626580699840453
2020-10-01,public,A,B,0.0,0.06246918584640504
2020-10-01,public,A,BB,0.0,0.0
2020-10-01,public,A,BBB,0.0,0.5062558617782227
2020-10-01,public,A,C,0.0,0.0
2020-10-01,public,A,D,0.0,0.0
2020-10-01,public,AAA,A,0.0,0.0
2020-10-01,public,AAA,AAA,0.0,1.0
2020-10-01,public,AAA,B,0.0,0.0
2020-10-01,public,AAA,BB,0.0,0.0
2020-10-01,public,AAA,BBB,0.0,0.0
2020-10-01,public,AAA,C,0.0,0.0
2020-10-01,public,AAA,D,0.0,0.0
2020-10-01,public,B,A,0.0,0.0
2020-10-01,public,B,AAA,0.0,0.0
2020-10-01,public,B,B,1.0,0.7230271817684331
2020-10-01,public,B,BB,0.0,0.0
2020-10-01,public,B,BBB,0.0,0.0
2020-10-01,public,B,C,0.0,0.15563740740746562
2020-10-01,public,B,D,0.0,0.12133541082410132
2020-10-01,public,BB,A,0.0,0.0
2020-10-01,public,BB,AAA,0.0,0.0
2020-10-01,public,BB,B,0.0,0.20340302872872604
2020-10-01,public,BB,BB,1.0,0.7384766878217043
2020-10-01,public,BB,BBB,0.0,0.0
2020-10-01,public,BB,C,0.0,0.058120283449569675
2020-10-01,public,BB,D,0.0,0.0
2020-10-01,public,BBB,A,0.0,0.0005133794928541269
2020-10-01,public,BBB,AAA,0.0,0.0
2020-10-01,public,BBB,B,0.0,0.0
2020-10-01,public,BBB,BB,0.0,0.3468736525279964
2020-10-01,public,BBB,BBB,0.0,0.6526129679791495
2020-10-01,public,BBB,C,0.0,0.0
2020-10-01,public,BBB,D,0.0,0.0
2020-10-01,public,C,A,0.0,0.0
2020-10-01,public,C,AAA,0.0,0.0
2020-10-01,public,C,B,0.0,0.0
2020-10-01,public,C,BB,0.0,0.0
2020-10-01,public,C,BBB,0.0,0.0
2020-10-01,public,C,C,0.0,0.73269446748088
2020-10-01,public,C,D,0.0,0.2673055325191201
2021-01-01,public,A,A,0.0,0.43101229430538823
2021-01-01,public,A,AAA,0.0,0.0002626580699840453
2021-01-01,public,A,B,0.0,0.06246918584640504
2021-01-01,public,A,BB,0.0,0.0
2021-01-01,public,A,BBB,0.0,0.5062558617782227
2021-01-01,public,A,C,0.0,0.0
2021-01-01,public,A,D,0.0,0.0
2021-01-01,public,AAA,A,0.0,0.0
2021-01-01,public,AAA,AAA,0.0,1.0
2021-01-01,public,AAA,B,0.0,0.0
2021-01-01,public,AAA,BB,0.0,0.0
2021-01-01,public,AAA,BBB,0.0,0.0
2021-01-01,public,AAA,C,0.0,0.0
2021-01-01,public,AAA,D,0.0,0.0
2021-01-01,public,B,A,0.0,0.0
2021-01-01,public,B,AAA,0.0,0.0
2021-01-01,public,B,B,1.0,0.7230271817684331
2021-01-01,public,B,BB,0.0,0.0
2021-01-01,public,B,BBB,0.0,0.0
2021-01-01,public,B,C,0.0,0.15563740740746562
2021-01-01,public,B,D,0.0,0.12133541082410132
2021-01-01,public,BB,A,0.0,0.0
2021-01-01,public,BB,AAA,0.0,0.0
2021-01-01,public,BB,B,0.0,0.20340302872872604
2021-01-01,public,BB,BB,1.0,0.7384766878217043
2021-01-01,public,BB,BBB,0.0,0.0
2021-01-01,public,BB,C,0.0,0.058120283449569675
2021-01-01,public,BB,D,0.0,0.0
2021-01-01,public,BBB,A,0.0,0.0005133794928541269
2021-01-01,public,BBB,AAA,0.0,0.0
2021-01-01,public,BBB,B,0.0,0.0
2021-01-01,public,BBB,BB,0.0,0.3468736525279964
2021-01-01,public,BBB,BBB,0.0,0.6526129679791495
2021-01-01,public,BBB,C,0.0,0.0
2021-01-01,public,BBB,D,0.0,0.0
2021-01-01,public,C,A,0.0,0.0
2021-01-01,public,C,AAA,0.0,0.0
2021-01-01,public,C,B,0.0,0.0
2021-01-01,public,C,BB,0.0,0.0
2021-01-01,public,C,BBB,0.0,0.0
2021-01-01,public,C,C,0.0,0.73269446748088
2021-01-01,public,C,D,0.0,0.2673055325191201
2021-04-01,public,A,A,0.0,0.43101229430538823
2021-04-01,public,A,AAA,0.0,0.0002626580699840453
2021-04-01,public,A,B,0.0,0.06246918584640504
2021-04-01,public,A,BB,0.0,0.0
2021-04-01,public,A,BBB,0.0,0.5062558617782227
2021-04-01,public,A,C,0.0,0.0
2021-04-01,public,A,D,0.0,0.0
2021-04-01,public,AAA,A,0.0,0.0
2021-04-01,public,AAA,AAA,0.0,1.0
2021-04-01,public,AAA,B,0.0,0.0
2021-04-01,public,AAA,BB,0.0,0.0
2021-04-01,public,AAA,BBB,0.0,0.0
2021-04-01,public,AAA,C,0.0,0.0
2021-04-01,public,AAA,D,0.0,0.0
2021-04-01,public,B,A,0.0,0.0
2021-04-01,public,B,AAA,0.0,0.0
2021-04-01,public,B,B,1.0,0.7230271817684331
2021-04-01,public,B,BB,0.0,0.0
2021-04-01,public,B,BBB,0.0,0.0
2021-04-01,public,B,C,0.0,0.15563740740746562
2021-04-01,public,B,D,0.0,0.12133541082410132
2021-04-01,public,BB,A,0.0,0.0
2021-04-01,public,BB,AAA,0.0,0.0
2021-04-01,public,BB,B,0.0,0.20340302872872604
2021-04-01,public,BB,BB,1.0,0.7384766878217043
2021-04-01,public,BB,BBB,0.0,0.0
2021-04-01,public,BB,C,0.0,0.058120283449569675
2021-04-01,public,BB,D,0.0,0.0
2021-04-01,public,BBB,A,0.0,0.0005133794928541269
2021-04-01,public,BBB,AAA,0.0,0.0
2021-04-01,public,BBB,B,0.0,0.0
2021-04-01,public,BBB,BB,0.0,0.3468736525279964
2021-04-01,public,BBB,BBB,0.0,0.6526129679791495
2021-04-01,public,BBB,C,0.0,0.0
2021-04-01,public,BBB,D,0.0,0.0
2021-04-01,public,C,A,0.0,0.0
2021-04-01,public,C,AAA,0.0,0.0
2021-04-01,public,C,B,0.0,0.0
2021-04-01,public,C,BB,0.0,0.0
2021-04-01,public,C,BBB,0.0,0.0
2021-04-01,public,C,C,0.0,0.73269446748088
2021-04-01,public,C,D,0.0,0.2673055325191201
2021-07-01,public,A,A,0.0,0.43101229430538823
2021-07-01,public,A,AAA,0.0,0.0002626580699840453
2021-07-01,public,A,B,0.0,0.06246918584640504
2021-07-01,public,A,BB,0.0,0.0
2021-07-01,public,A,BBB,0.0,0.5062558617782227
2021-07-01,public,A,C,0.0,0.0
2021-07-01,public,A,D,0.0,0.0
2021-07-01,public,AAA,A,0.0,0.0
2021-07-01,public,AAA,AAA,0.0,1.0
2021-07-01,public,AAA,B,0.0,0.0
2021-07-01,public,AAA,BB,0.0,0.0
2021-07-01,public,AAA,BBB,0.0,0.0
2021-07-01,public,AAA,C,0.0,0.0
2021-07-01,public,AAA,D,0.0,0.0
2021-07-01,public,B,A,0.0,0.0
2021-07-01,public,B,AAA,0.0,0.0
2021-07-01,public,B,B,1.0,0.7230271817684331
2021-07-01,public,B,BB,0.0,0.0
2021-07-01,public,B,BBB,0.0,0.0
2021-07-01,public,B,C,0.0,0.15563740740746562
2021-07-01,public,B,D,0.0,0.12133541082410132
2021-07-01,public,BB,A,0.0,0.0
2021-07-01,public,BB,AAA,0.0,0.0
2021-07-01,public,BB,B,0.0,0.20340302872872604
2021-07-01,public,BB,BB,1.0,0.7384766878217043
